uid,LOANFLAG8,LOANFLAG9,LOANFLAG10,LOANFLAG11
11416,0,0,0,0
70077,0,0,0,0
54242,0,0,0,0
2759,0,0,0,0
13205,0,0,0,0
47003,0,0,0,0
74937,0,0,0,0
8022,0,0,0,0
57068,0,0,0,0
20510,0,0,0,0
19577,0,0,0,0
60049,0,0,0,0
9239,0,0,0,0
10651,0,0,0,0
54435,0,0,0,0
21886,0,0,0,0
18507,0,0,0,0
82255,0,0,0,0
77085,0,0,0,0
25732,0,0,0,0
69600,0,0,0,0
57995,0,0,0,0
38499,0,0,0,0
2054,0,0,0,0
78030,0,0,0,0
86533,0,0,0,0
82915,0,0,0,0
61866,0,0,0,0
8773,0,0,0,0
26437,0,0,0,0
18918,0,0,0,0
71311,0,0,0,0
45257,0,0,0,0
27679,0,0,0,0
68447,0,0,0,0
88893,0,0,0,0
46770,0,0,0,0
34682,0,0,0,0
86751,0,0,0,0
59823,0,0,0,0
7167,0,0,0,0
34775,0,0,0,0
22225,0,0,0,0
42898,0,0,0,0
90423,0,0,0,0
44308,0,0,0,0
54153,0,0,0,0
87180,0,0,0,0
30719,0,0,0,0
16435,0,0,0,0
59331,0,0,0,0
51864,0,0,0,0
84641,0,0,0,0
2231,0,0,0,0
9440,0,0,0,0
84941,0,0,0,0
371,0,0,0,0
26607,0,0,0,0
31648,0,0,0,0
13371,0,0,0,0
67690,0,0,0,0
71704,0,0,0,0
59106,0,0,0,0
78991,0,0,0,0
79303,0,0,0,0
56274,0,0,0,0
55057,0,0,0,0
76820,0,0,0,0
25117,0,0,0,0
67769,0,0,0,0
12010,0,0,0,0
82195,0,0,0,0
86804,0,0,0,0
41176,0,0,0,0
69333,0,0,0,0
26652,0,0,0,0
53396,0,0,0,0
74639,0,0,0,0
88575,0,0,0,0
12899,0,0,0,0
8430,0,0,0,0
18068,0,0,0,0
39290,0,0,0,0
88664,0,0,0,0
6208,0,0,0,0
88936,0,0,0,0
20545,0,0,0,0
32607,0,0,0,0
86052,0,0,0,0
1937,0,0,0,0
22744,0,0,0,0
76510,0,0,0,0
30359,0,0,0,0
7386,0,0,0,0
87240,0,0,0,0
75998,0,0,0,0
75111,0,0,0,0
4237,0,0,0,0
4922,0,0,0,0
32070,0,0,0,0
42456,0,0,0,0
65392,0,0,0,0
76517,0,0,0,0
44227,0,0,0,0
50353,0,0,0,0
27007,0,0,0,0
77231,0,0,0,0
65803,0,0,0,0
49402,0,0,0,0
59435,0,0,0,0
10362,0,0,0,0
71856,0,0,0,0
82589,0,0,0,0
32333,0,0,0,0
38532,0,0,0,0
22303,0,0,0,0
27979,0,0,0,0
31550,0,0,0,0
49524,0,0,0,0
14458,0,0,0,0
62775,0,0,0,0
12846,0,0,0,0
14300,0,0,0,0
32543,0,0,0,0
22133,0,0,0,0
66520,0,0,0,0
993,0,0,0,0
78037,0,0,0,0
610,0,0,0,0
62685,0,0,0,0
4415,0,0,0,0
14791,0,0,0,0
49969,0,0,0,0
54460,0,0,0,0
37551,0,0,0,0
34908,0,0,0,0
50481,0,0,0,0
67031,0,0,0,0
78647,0,0,0,0
23556,0,0,0,0
33925,0,0,0,0
71083,0,0,0,0
79098,0,0,0,0
23640,0,0,0,0
44353,0,0,0,0
75373,0,0,0,0
60098,0,0,0,0
56307,0,0,0,0
53621,0,0,0,0
52026,0,0,0,0
8291,0,0,0,0
33237,0,0,0,0
79091,0,0,0,0
33534,0,0,0,0
72224,0,0,0,0
84208,0,0,0,0
53391,0,0,0,0
79818,0,0,0,0
28588,0,0,0,0
33970,0,0,0,0
12,0,0,0,0
25581,0,0,0,0
8249,0,0,0,0
61558,0,0,0,0
34213,0,0,0,0
79096,0,0,0,0
72357,0,0,0,0
35802,0,0,0,0
73557,0,0,0,0
38001,0,0,0,0
44935,0,0,0,0
32955,0,0,0,0
87544,0,0,0,0
8595,0,0,0,0
60484,0,0,0,0
45508,0,0,0,0
14487,0,0,0,0
48113,0,0,0,0
72167,0,0,0,0
69439,0,0,0,0
65174,0,0,0,0
59959,0,0,0,0
51585,0,0,0,0
24408,0,0,0,0
69022,0,0,0,0
38394,0,0,0,0
24097,0,0,0,0
47752,0,0,0,0
89038,0,0,0,0
1096,0,0,0,0
25990,0,0,0,0
45141,0,0,0,0
86851,0,0,0,0
31581,0,0,0,0
65880,0,0,0,0
86856,0,0,0,0
26333,0,0,0,0
38238,0,0,0,0
68566,0,0,0,0
48259,0,0,0,0
20299,0,0,0,0
68789,0,0,0,0
82558,0,0,0,0
15618,0,0,0,0
38850,0,0,0,0
85090,0,0,0,0
83630,0,0,0,0
64465,0,0,0,0
68887,0,0,0,0
54513,0,0,0,0
31588,0,0,0,0
40072,0,0,0,0
60521,0,0,0,0
84253,0,0,0,0
3606,0,0,0,0
23326,0,0,0,0
27533,0,0,0,0
63345,0,0,0,0
16331,0,0,0,0
5983,0,0,0,0
37996,0,0,0,0
50899,0,0,0,0
5187,0,0,0,0
49632,0,0,0,0
29278,0,0,0,0
73835,0,0,0,0
41920,0,0,0,0
10904,0,0,0,0
89699,0,0,0,0
90064,0,0,0,0
69212,0,0,0,0
29271,0,0,0,0
35757,0,0,0,0
38448,0,0,0,0
73117,0,0,0,0
57739,0,0,0,0
17708,0,0,0,0
3248,0,0,0,0
37039,0,0,0,0
45420,0,0,0,0
56747,0,0,0,0
53973,0,0,0,0
39071,0,0,0,0
1630,0,0,0,0
56815,0,0,0,0
12220,0,0,0,0
43616,0,0,0,0
18149,0,0,0,0
49382,0,0,0,0
19791,0,0,0,0
52604,0,0,0,0
51619,0,0,0,0
76654,0,0,0,0
13994,0,0,0,0
70900,0,0,0,0
72938,0,0,0,0
47784,0,0,0,0
1049,0,0,0,0
28145,0,0,0,0
43737,0,0,0,0
71677,0,0,0,0
88132,0,0,0,0
44010,0,0,0,0
18584,0,0,0,0
48141,0,0,0,0
29893,0,0,0,0
50402,0,0,0,0
70955,0,0,0,0
19891,0,0,0,0
72810,0,0,0,0
26952,0,0,0,0
14137,0,0,0,0
50459,0,0,0,0
32430,0,0,0,0
4568,0,0,0,0
88305,0,0,0,0
83452,0,0,0,0
35263,0,0,0,0
37696,0,0,0,0
66482,0,0,0,0
36716,0,0,0,0
39431,0,0,0,0
75192,0,0,0,0
10515,0,0,0,0
90869,0,0,0,0
43918,0,0,0,0
84735,0,0,0,0
65000,0,0,0,0
88845,0,0,0,0
74387,0,0,0,0
30305,0,0,0,0
83040,0,0,0,0
87212,0,0,0,0
81908,0,0,0,0
69247,0,0,0,0
39214,0,0,0,0
6063,0,0,0,0
43739,0,0,0,0
60133,0,0,0,0
49405,0,0,0,0
23037,0,0,0,0
35978,0,0,0,0
76181,0,0,0,0
3463,0,0,0,0
5366,0,0,0,0
74637,0,0,0,0
32873,0,0,0,0
74455,0,0,0,0
48838,0,0,0,0
71787,0,0,0,0
23255,0,0,0,0
4851,0,0,0,0
51060,0,0,0,0
18289,0,0,0,0
23587,0,0,0,0
66305,0,0,0,0
59681,0,0,0,0
34727,0,0,0,0
38085,0,0,0,0
47125,0,0,0,0
1047,0,0,0,0
61612,0,0,0,0
57830,0,0,0,0
21569,0,0,0,0
11315,0,0,0,0
52295,0,0,0,0
78833,0,0,0,0
75321,0,0,0,0
8873,0,0,0,0
31206,0,0,0,0
945,0,0,0,0
89478,0,0,0,0
80172,0,0,0,0
78949,0,0,0,0
34431,0,0,0,0
25502,0,0,0,0
43379,0,0,0,0
41399,0,0,0,0
54597,0,0,0,0
58059,0,0,0,0
79358,0,0,0,0
84648,0,0,0,0
39654,0,0,0,0
44042,0,0,0,0
17123,0,0,0,0
69774,0,0,0,0
77446,0,0,0,0
26025,0,0,0,0
27561,0,0,0,0
81246,0,0,0,0
45764,0,0,0,0
50635,0,0,0,0
32728,0,0,0,0
17627,0,0,0,0
2238,0,0,0,0
3720,0,0,0,0
14847,0,0,0,0
81438,0,0,0,0
8104,0,0,0,0
77757,0,0,0,0
87189,0,0,0,0
48475,0,0,0,0
14456,0,0,0,0
62654,0,0,0,0
45113,0,0,0,0
38490,0,0,0,0
60662,0,0,0,0
18995,0,0,0,0
31038,0,0,0,0
26511,0,0,0,0
5022,0,0,0,0
47396,0,0,0,0
83389,0,0,0,0
37192,0,0,0,0
30090,0,0,0,0
88638,0,0,0,0
51501,0,0,0,0
67038,0,0,0,0
39188,0,0,0,0
66224,0,0,0,0
49797,0,0,0,0
44848,0,0,0,0
63788,0,0,0,0
28117,0,0,0,0
1574,0,0,0,0
34157,0,0,0,0
69462,0,0,0,0
9000,0,0,0,0
75640,0,0,0,0
36222,0,0,0,0
2886,0,0,0,0
59871,0,0,0,0
83526,0,0,0,0
26683,0,0,0,0
27858,0,0,0,0
25253,0,0,0,0
58346,0,0,0,0
52330,0,0,0,0
64595,0,0,0,0
31559,0,0,0,0
68230,0,0,0,0
13378,0,0,0,0
57370,0,0,0,0
21786,0,0,0,0
80705,0,0,0,0
55346,0,0,0,0
79962,0,0,0,0
87158,0,0,0,0
47170,0,0,0,0
12385,0,0,0,0
9756,0,0,0,0
2414,0,0,0,0
47926,0,0,0,0
42849,0,0,0,0
37612,0,0,0,0
42044,0,0,0,0
19456,0,0,0,0
45190,0,0,0,0
2859,0,0,0,0
37118,0,0,0,0
39829,0,0,0,0
32511,0,0,0,0
85350,0,0,0,0
2788,0,0,0,0
6767,0,0,0,0
71979,0,0,0,0
89254,0,0,0,0
21342,0,0,0,0
42489,0,0,0,0
36387,0,0,0,0
13429,0,0,0,0
25550,0,0,0,0
427,0,0,0,0
49746,0,0,0,0
66160,0,0,0,0
27751,0,0,0,0
35567,0,0,0,0
59778,0,0,0,0
78373,0,0,0,0
190,0,0,0,0
75118,0,0,0,0
20908,0,0,0,0
83133,0,0,0,0
5298,0,0,0,0
35317,0,0,0,0
52073,0,0,0,0
66842,0,0,0,0
11418,0,0,0,0
31990,0,0,0,0
89142,0,0,0,0
82696,0,0,0,0
34299,0,0,0,0
21678,0,0,0,0
26430,0,0,0,0
77978,0,0,0,0
17782,0,0,0,0
31832,0,0,0,0
65009,0,0,0,0
61374,0,0,0,0
89194,0,0,0,0
3241,0,0,0,0
37587,0,0,0,0
11347,0,0,0,0
77750,0,0,0,0
47537,0,0,0,0
57061,0,0,0,0
36304,0,0,0,0
14404,0,0,0,0
54363,0,0,0,0
38236,0,0,0,0
79528,0,0,0,0
30048,0,0,0,0
70158,0,0,0,0
90769,0,0,0,0
43191,0,0,0,0
34606,0,0,0,0
57203,0,0,0,0
82207,0,0,0,0
61504,0,0,0,0
75587,0,0,0,0
28424,0,0,0,0
72817,0,0,0,0
65496,0,0,0,0
40824,0,0,0,0
62594,0,0,0,0
41627,0,0,0,0
64984,0,0,0,0
8821,0,0,0,0
42165,0,0,0,0
82733,0,0,0,0
51378,0,0,0,0
25913,0,0,0,0
33449,0,0,0,0
21008,0,0,0,0
29276,0,0,0,0
18428,0,0,0,0
13257,0,0,0,0
31699,0,0,0,0
9121,0,0,0,0
48738,0,0,0,0
26516,0,0,0,0
19489,0,0,0,0
82998,0,0,0,0
76436,0,0,0,0
46107,0,0,0,0
15473,0,0,0,0
46680,0,0,0,0
88520,0,0,0,0
63085,0,0,0,0
78111,0,0,0,0
88794,0,0,0,0
25914,0,0,0,0
62542,0,0,0,0
51554,0,0,0,0
60716,0,0,0,0
10184,0,0,0,0
11340,0,0,0,0
3246,0,0,0,0
76076,0,0,0,0
61580,0,0,0,0
24381,0,0,0,0
6031,0,0,0,0
53921,0,0,0,0
9449,0,0,0,0
15862,0,0,0,0
67478,0,0,0,0
12402,0,0,0,0
87462,0,0,0,0
35393,0,0,0,0
5821,0,0,0,0
44093,0,0,0,0
30223,0,0,0,0
55397,0,0,0,0
56896,0,0,0,0
48429,0,0,0,0
13617,0,0,0,0
23030,0,0,0,0
53562,0,0,0,0
77857,0,0,0,0
2394,0,0,0,0
7278,0,0,0,0
25586,0,0,0,0
58753,0,0,0,0
70333,0,0,0,0
10028,0,0,0,0
23991,0,0,0,0
49488,0,0,0,0
80441,0,0,0,0
90254,0,0,0,0
11974,0,0,0,0
40546,0,0,0,0
36895,0,0,0,0
2978,0,0,0,0
54981,0,0,0,0
40293,0,0,0,0
86392,0,0,0,0
77006,0,0,0,0
8151,0,0,0,0
7575,0,0,0,0
86265,0,0,0,0
77923,0,0,0,0
12164,0,0,0,0
30401,0,0,0,0
38231,0,0,0,0
53626,0,0,0,0
67063,0,0,0,0
78192,0,0,0,0
82030,0,0,0,0
59876,0,0,0,0
3214,0,0,0,0
24357,0,0,0,0
83521,0,0,0,0
22452,0,0,0,0
4787,0,0,0,0
58785,0,0,0,0
8900,0,0,0,0
58002,0,0,0,0
7305,0,0,0,0
63532,0,0,0,0
52680,0,0,0,0
27318,0,0,0,0
763,0,0,0,0
63676,0,0,0,0
27440,0,0,0,0
2448,0,0,0,0
7359,0,0,0,0
90478,0,0,0,0
12969,0,0,0,0
26361,0,0,0,0
72406,0,0,0,0
49164,0,0,0,0
33625,0,0,0,0
66381,0,0,0,0
73860,0,0,0,0
87334,0,0,0,0
66048,0,0,0,0
15203,0,0,0,0
12890,0,0,0,0
73913,0,0,0,0
80881,0,0,0,0
57918,0,0,0,0
80085,0,0,0,0
6329,0,0,0,0
77342,0,0,0,0
53443,0,0,0,0
19355,0,0,0,0
14228,0,0,0,0
23477,0,0,0,0
62076,0,0,0,0
8077,0,0,0,0
59686,0,0,0,0
63441,0,0,0,0
24819,0,0,0,0
3464,0,0,0,0
35319,0,0,0,0
32437,0,0,0,0
21172,0,0,0,0
10870,0,0,0,0
72931,0,0,0,0
25194,0,0,0,0
88964,0,0,0,0
9126,0,0,0,0
71412,0,0,0,0
16027,0,0,0,0
7454,0,0,0,0
90832,0,0,0,0
35624,0,0,0,0
31614,0,0,0,0
28320,0,0,0,0
66845,0,0,0,0
39601,0,0,0,0
89117,0,0,0,0
23615,0,0,0,0
58853,0,0,0,0
54548,0,0,0,0
28327,0,0,0,0
25697,0,0,0,0
23503,0,0,0,0
88014,0,0,0,0
48069,0,0,0,0
88223,0,0,0,0
61733,0,0,0,0
18379,0,0,0,0
36743,0,0,0,0
55975,0,0,0,0
51197,0,0,0,0
85388,0,0,0,0
35082,0,0,0,0
72401,0,0,0,0
42747,0,0,0,0
68670,0,0,0,0
81464,0,0,0,0
51617,0,0,0,0
38393,0,0,0,0
29454,0,0,0,0
9534,0,0,0,0
7350,0,0,0,0
89913,0,0,0,0
67327,0,0,0,0
63238,0,0,0,0
79792,0,0,0,0
1483,0,0,0,0
53234,0,0,0,0
41563,0,0,0,0
51836,0,0,0,0
39875,0,0,0,0
6948,0,0,0,0
90201,0,0,0,0
83380,0,0,0,0
53700,0,0,0,0
73036,0,0,0,0
3159,0,0,0,0
9789,0,0,0,0
8655,0,0,0,0
49799,0,0,0,0
69465,0,0,0,0
11709,0,0,0,0
84254,0,0,0,0
60387,0,0,0,0
16871,0,0,0,0
65055,0,0,0,0
82200,0,0,0,0
15584,0,0,0,0
76248,0,0,0,0
27126,0,0,0,0
83407,0,0,0,0
44846,0,0,0,0
84860,0,0,0,0
48731,0,0,0,0
30408,0,0,0,0
16650,0,0,0,0
19226,0,0,0,0
53628,0,0,0,0
4318,0,0,0,0
22630,0,0,0,0
10822,0,0,0,0
37949,0,0,0,0
38971,0,0,0,0
72350,0,0,0,0
2490,0,0,0,0
29401,0,0,0,0
79573,0,0,0,0
28835,0,0,0,0
25327,0,0,0,0
46877,0,0,0,0
2881,0,0,0,0
52021,0,0,0,0
34438,0,0,0,0
62150,0,0,0,0
87437,0,0,0,0
16185,0,0,0,0
2888,0,0,0,0
87873,0,0,0,0
90760,0,0,0,0
36843,0,0,0,0
89588,0,0,0,0
61649,0,0,0,0
82039,0,0,0,0
27970,0,0,0,0
25282,0,0,0,0
31999,0,0,0,0
10211,0,0,0,0
58701,0,0,0,0
55782,0,0,0,0
90253,0,0,0,0
39150,0,0,0,0
72381,0,0,0,0
14525,0,0,0,0
2001,0,0,0,0
78207,0,0,0,0
4128,0,0,0,0
38497,0,0,0,0
60407,0,0,0,0
80978,0,0,0,0
82477,0,0,0,0
83716,0,0,0,0
42525,0,0,0,0
78580,0,0,0,0
11122,0,0,0,0
63446,0,0,0,0
52779,0,0,0,0
7742,0,0,0,0
72636,0,0,0,0
75065,0,0,0,0
45836,0,0,0,0
61868,0,0,0,0
90913,0,0,0,0
30742,0,0,0,0
33239,0,0,0,0
90557,0,0,0,0
86121,0,0,0,0
32077,0,0,0,0
48420,0,0,0,0
88963,0,0,0,0
15992,0,0,0,0
71858,0,0,0,0
59363,0,0,0,0
44578,0,0,0,0
53340,0,0,0,0
2850,0,0,0,0
67372,0,0,0,0
76071,0,0,0,0
2175,0,0,0,0
65677,0,0,0,0
45993,0,0,0,0
23589,0,0,0,0
63414,0,0,0,0
617,0,0,0,0
30224,0,0,0,0
71239,0,0,0,0
41629,0,0,0,0
4751,0,0,0,0
72710,0,0,0,0
28201,0,0,0,0
73869,0,0,0,0
54988,0,0,0,0
49042,0,0,0,0
15068,0,0,0,0
88097,0,0,0,0
64544,0,0,0,0
44523,0,0,0,0
1161,0,0,0,0
33440,0,0,0,0
17494,0,0,0,0
4083,0,0,0,0
46074,0,0,0,0
30817,0,0,0,0
910,0,0,0,0
62875,0,0,0,0
45619,0,0,0,0
78503,0,0,0,0
29406,0,0,0,0
7638,0,0,0,0
43555,0,0,0,0
47852,0,0,0,0
76908,0,0,0,0
15583,0,0,0,0
22047,0,0,0,0
62181,0,0,0,0
61477,0,0,0,0
6036,0,0,0,0
19840,0,0,0,0
87291,0,0,0,0
50935,0,0,0,0
75912,0,0,0,0
81953,0,0,0,0
16336,0,0,0,0
71887,0,0,0,0
141,0,0,0,0
16902,0,0,0,0
81685,0,0,0,0
55801,0,0,0,0
2786,0,0,0,0
67735,0,0,0,0
40219,0,0,0,0
60015,0,0,0,0
85406,0,0,0,0
20772,0,0,0,0
62872,0,0,0,0
24742,0,0,0,0
1573,0,0,0,0
52074,0,0,0,0
36409,0,0,0,0
16657,0,0,0,0
15737,0,0,0,0
4052,0,0,0,0
33395,0,0,0,0
87104,0,0,0,0
68440,0,0,0,0
48619,0,0,0,0
25588,0,0,0,0
74630,0,0,0,0
19018,0,0,0,0
736,0,0,0,0
9704,0,0,0,0
77394,0,0,0,0
57251,0,0,0,0
15428,0,0,0,0
87592,0,0,0,0
42577,0,0,0,0
64361,0,0,0,0
69361,0,0,0,0
58442,0,0,0,0
41260,0,0,0,0
15762,0,0,0,0
35532,0,0,0,0
57916,0,0,0,0
22843,0,0,0,0
9970,0,0,0,0
39820,0,0,0,0
39901,0,0,0,0
88742,0,0,0,0
63978,0,0,0,0
90699,0,0,0,0
42226,0,0,0,0
75615,0,0,0,0
17050,0,0,0,0
30636,0,0,0,0
31282,0,0,0,0
88013,0,0,0,0
15196,0,0,0,0
89557,0,0,0,0
73476,0,0,0,0
41672,0,0,0,0
80236,0,0,0,0
63001,0,0,0,0
48286,0,0,0,0
79939,0,0,0,0
87025,0,0,0,0
13917,0,0,0,0
32291,0,0,0,0
62157,0,0,0,0
37504,0,0,0,0
74356,0,0,0,0
13582,0,0,0,0
83484,0,0,0,0
30357,0,0,0,0
17269,0,0,0,0
46211,0,0,0,0
78691,0,0,0,0
68496,0,0,0,0
34297,0,0,0,0
15421,0,0,0,0
83937,0,0,0,0
6502,0,0,0,0
77413,0,0,0,0
55088,0,0,0,0
83279,0,0,0,0
70079,0,0,0,0
77499,0,0,0,0
29794,0,0,0,0
77264,0,0,0,0
38129,0,0,0,0
24401,0,0,0,0
47755,0,0,0,0
55124,0,0,0,0
88482,0,0,0,0
87909,0,0,0,0
48764,0,0,0,0
26684,0,0,0,0
73194,0,0,0,0
1012,0,0,0,0
52107,0,0,0,0
32655,0,0,0,0
67476,0,0,0,0
16075,0,0,0,0
28869,0,0,0,0
36484,0,0,0,0
43865,0,0,0,0
58397,0,0,0,0
86534,0,0,0,0
85572,0,0,0,0
53315,0,0,0,0
71055,0,0,0,0
76464,0,0,0,0
3181,0,0,0,0
76829,0,0,0,0
43258,0,0,0,0
27925,0,0,0,0
86496,0,0,0,0
56403,0,0,0,0
71173,0,0,0,0
87952,0,0,0,0
60222,0,0,0,0
33856,0,0,0,0
48910,0,0,0,0
47051,0,0,0,0
50841,0,0,0,0
82766,0,0,0,0
71237,0,0,0,0
694,0,0,0,0
32079,0,0,0,0
66408,0,0,0,0
6423,0,0,0,0
55059,0,0,0,0
66046,0,0,0,0
41808,0,0,0,0
53974,0,0,0,0
69079,0,0,0,0
23833,0,0,0,0
25119,0,0,0,0
50523,0,0,0,0
19796,0,0,0,0
42961,0,0,0,0
27758,0,0,0,0
44094,0,0,0,0
81367,0,0,0,0
87900,0,0,0,0
67646,0,0,0,0
54338,0,0,0,0
81360,0,0,0,0
29132,0,0,0,0
6732,0,0,0,0
39159,0,0,0,0
74665,0,0,0,0
3685,0,0,0,0
11266,0,0,0,0
44797,0,0,0,0
37691,0,0,0,0
67588,0,0,0,0
62906,0,0,0,0
72936,0,0,0,0
20872,0,0,0,0
15258,0,0,0,0
45378,0,0,0,0
75833,0,0,0,0
3297,0,0,0,0
84424,0,0,0,0
80857,0,0,0,0
71880,0,0,0,0
5465,0,0,0,0
38441,0,0,0,0
12308,0,0,0,0
35053,0,0,0,0
44459,0,0,0,0
14749,0,0,0,0
46362,0,0,0,0
29894,0,0,0,0
58972,0,0,0,0
74844,0,0,0,0
7663,0,0,0,0
77120,0,0,0,0
44714,0,0,0,0
45917,0,0,0,0
1356,0,0,0,0
83930,0,0,0,0
31208,0,0,0,0
40986,0,0,0,0
67064,0,0,0,0
42018,0,0,0,0
7745,0,0,0,0
57552,0,0,0,0
20436,0,0,0,0
8983,0,0,0,0
26240,0,0,0,0
24842,0,0,0,0
57507,0,0,0,0
47411,0,0,0,0
34985,0,0,0,0
17806,0,0,0,0
56139,0,0,0,0
27851,0,0,0,0
30132,0,0,0,0
17493,0,0,0,0
3360,0,0,0,0
86889,0,0,0,0
12797,0,0,0,0
36096,0,0,0,0
56666,0,0,0,0
24938,0,0,0,0
29663,0,0,0,0
47495,0,0,0,0
81186,0,0,0,0
23284,0,0,0,0
88406,0,0,0,0
66013,0,0,0,0
74962,0,0,0,0
38786,0,0,0,0
4316,0,0,0,0
75504,0,0,0,0
73201,0,0,0,0
29631,0,0,0,0
81071,0,0,0,0
82647,0,0,0,0
69298,0,0,0,0
29819,0,0,0,0
43289,0,0,0,0
31502,0,0,0,0
43204,0,0,0,0
24305,0,0,0,0
68055,0,0,0,0
19095,0,0,0,0
46989,0,0,0,0
72359,0,0,0,0
15325,0,0,0,0
84613,0,0,0,0
2567,0,0,0,0
18191,0,0,0,0
14480,0,0,0,0
65751,0,0,0,0
35342,0,0,0,0
47179,0,0,0,0
72719,0,0,0,0
58050,0,0,0,0
15865,0,0,0,0
66793,0,0,0,0
59602,0,0,0,0
42798,0,0,0,0
9677,0,0,0,0
88842,0,0,0,0
63497,0,0,0,0
31557,0,0,0,0
16363,0,0,0,0
26439,0,0,0,0
7046,0,0,0,0
47340,0,0,0,0
11809,0,0,0,0
38805,0,0,0,0
38264,0,0,0,0
66631,0,0,0,0
25948,0,0,0,0
38567,0,0,0,0
45694,0,0,0,0
28038,0,0,0,0
14961,0,0,0,0
25285,0,0,0,0
88931,0,0,0,0
1134,0,0,0,0
46434,0,0,0,0
53089,0,0,0,0
86173,0,0,0,0
10330,0,0,0,0
90697,0,0,0,0
26544,0,0,0,0
78696,0,0,0,0
41346,0,0,0,0
87079,0,0,0,0
11087,0,0,0,0
89581,0,0,0,0
85041,0,0,0,0
59771,0,0,0,0
83665,0,0,0,0
72893,0,0,0,0
33126,0,0,0,0
42740,0,0,0,0
8462,0,0,0,0
34517,0,0,0,0
74892,0,0,0,0
44841,0,0,0,0
1225,0,0,0,0
6557,0,0,0,0
10956,0,0,0,0
63886,0,0,0,0
18280,0,0,0,0
23328,0,0,0,0
50354,0,0,0,0
57611,0,0,0,0
54688,0,0,0,0
35446,0,0,0,0
34332,0,0,0,0
2976,0,0,0,0
23425,0,0,0,0
88041,0,0,0,0
67832,0,0,0,0
3367,0,0,0,0
25193,0,0,0,0
15322,0,0,0,0
47807,0,0,0,0
80317,0,0,0,0
21676,0,0,0,0
25145,0,0,0,0
47673,0,0,0,0
17057,0,0,0,0
69592,0,0,0,0
39517,0,0,0,0
56095,0,0,0,0
39872,0,0,0,0
69249,0,0,0,0
46687,0,0,0,0
86055,0,0,0,0
59294,0,0,0,0
53755,0,0,0,0
18066,0,0,0,0
90194,0,0,0,0
58708,0,0,0,0
81214,0,0,0,0
15695,0,0,0,0
10547,0,0,0,0
32984,0,0,0,0
44571,0,0,0,0
55708,0,0,0,0
57862,0,0,0,0
26592,0,0,0,0
57865,0,0,0,0
46155,0,0,0,0
24014,0,0,0,0
10722,0,0,0,0
14043,0,0,0,0
28329,0,0,0,0
55538,0,0,0,0
57325,0,0,0,0
90550,0,0,0,0
83816,0,0,0,0
86780,0,0,0,0
75612,0,0,0,0
85794,0,0,0,0
16294,0,0,0,0
21567,0,0,0,0
35560,0,0,0,0
54602,0,0,0,0
83528,0,0,0,0
8721,0,0,0,0
83662,0,0,0,0
68395,0,0,0,0
72638,0,0,0,0
40950,0,0,0,0
22662,0,0,0,0
7794,0,0,0,0
40902,0,0,0,0
3438,0,0,0,0
66964,0,0,0,0
61587,0,0,0,0
82991,0,0,0,0
55005,0,0,0,0
78209,0,0,0,0
47349,0,0,0,0
88719,0,0,0,0
61037,0,0,0,0
8079,0,0,0,0
19451,0,0,0,0
146,0,0,0,0
28282,0,0,0,0
66386,0,0,0,0
90767,0,0,0,0
46958,0,0,0,0
58088,0,0,0,0
15507,0,0,0,0
43426,0,0,0,0
80532,0,0,0,0
18196,0,0,0,0
22015,0,0,0,0
15,0,0,0,0
16602,0,0,0,0
57509,0,0,0,0
70180,0,0,0,0
62653,0,0,0,0
56966,0,0,0,0
80805,0,0,0,0
34024,0,0,0,0
6550,0,0,0,0
2676,0,0,0,0
70103,0,0,0,0
33316,0,0,0,0
68751,0,0,0,0
64684,0,0,0,0
90732,0,0,0,0
30938,0,0,0,0
65925,0,0,0,0
35923,0,0,0,0
44354,0,0,0,0
19740,0,0,0,0
75195,0,0,0,0
28613,0,0,0,0
49353,0,0,0,0
59075,0,0,0,0
4979,0,0,0,0
21532,0,0,0,0
53003,0,0,0,0
53783,0,0,0,0
40108,0,0,0,0
13553,0,0,0,0
10243,0,0,0,0
77886,0,0,0,0
29046,0,0,0,0
58176,0,0,0,0
83409,0,0,0,0
62901,0,0,0,0
37556,0,0,0,0
56228,0,0,0,0
42633,0,0,0,0
36892,0,0,0,0
6699,0,0,0,0
55753,0,0,0,0
29357,0,0,0,0
13838,0,0,0,0
5249,0,0,0,0
63678,0,0,0,0
89201,0,0,0,0
14522,0,0,0,0
81727,0,0,0,0
67914,0,0,0,0
33230,0,0,0,0
34510,0,0,0,0
77175,0,0,0,0
12713,0,0,0,0
38172,0,0,0,0
14139,0,0,0,0
73254,0,0,0,0
81545,0,0,0,0
22409,0,0,0,0
21263,0,0,0,0
85302,0,0,0,0
47530,0,0,0,0
2924,0,0,0,0
15616,0,0,0,0
74168,0,0,0,0
60895,0,0,0,0
64955,0,0,0,0
18203,0,0,0,0
66276,0,0,0,0
36455,0,0,0,0
30794,0,0,0,0
56165,0,0,0,0
10598,0,0,0,0
18500,0,0,0,0
13836,0,0,0,0
78470,0,0,0,0
78556,0,0,0,0
85359,0,0,0,0
68128,0,0,0,0
20601,0,0,0,0
62464,0,0,0,0
27787,0,0,0,0
53087,0,0,0,0
6038,0,0,0,0
68925,0,0,0,0
69609,0,0,0,0
48324,0,0,0,0
30717,0,0,0,0
2008,0,0,0,0
